ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
185	53,46,49,85,22	7,8,1,1,6	54,34,20,63,47	13,9,13,3,1	249	-1
191	6,2,4,2,3	0,2,1,0,0	5,4,4,6,5	3,1,1,2,3	231	-1
194	29,36,10,32,21	2,0,0,0,0	53,29,33,47,47	0,0,0,0,0	12	-1
195	19,24,19,26,27	0,0,0,0,0	90,53,108,77,53	0,0,0,0,1	136	-1
196	0,0,0,0,0	0,1,0,2,1	2,0,3,9,1	0,6,5,6,3	20	-1
198	0,0,2,0,0	4,2,2,4,1	2,0,0,0,0	19,13,29,22,5	59	-1
200	36,23,42,39,35	1,2,0,1,1	90,72,122,100,45	5,1,0,4,1	13	-1
202	0,0,0,0,0	1,2,0,3,0	0,3,1,0,0	9,1,1,3,3	46	-1
203	15,11,13,8,7	0,0,0,0,0	79,62,94,59,55	0,0,0,1,0	105	-1
204	17,36,31,36,18	0,0,0,0,0	35,42,51,37,22	0,0,1,0,0	187	-1
205	0,3,0,2,2	31,30,30,41,32	3,0,3,1,1	55,53,55,42,24	110	-1
209	0,0,2,0,0	3,9,9,7,8	0,0,0,0,0	21,12,26,15,12	58	-1
210	0,0,0,0,0	0,2,1,1,2	1,0,0,3,0	4,3,6,2,2	4	-1
212	6,6,1,2,2	0,0,0,2,0	12,4,16,14,5	0,0,5,0,0	51	-1
216	50,68,75,68,55	110,106,128,107,116	45,57,41,39,44	74,76,89,60,62	10	-1
217	12,25,37,28,22	1,2,2,2,0	12,18,15,17,10	0,0,1,1,0	10	-1
218	112,117,103,142,83	23,25,22,32,36	96,112,83,66,60	20,23,27,12,22	196	-1
221	24,23,30,37,19	0,0,2,0,0	47,33,65,38,28	0,0,0,0,0	539	-1
223	36,35,38,32,31	17,17,11,12,10	51,41,56,54,42	19,10,17,11,11	68	-1
225	1,2,5,0,5	0,0,0,0,0	12,4,10,6,7	1,0,0,0,0	31	-1
