ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
10325	2,4,3,4,5	0,0,0,0,0	29,12,31,31,20	0,0,0,0,1	67	-1
10326	4,3,2,8,5	0,0,0,0,0	49,36,42,31,26	0,0,0,1,0	141	-1
10329	2,2,0,0,0	0,0,0,0,0	5,5,11,2,1	0,0,0,0,1	34	-1
10330	6,5,5,5,8	0,0,0,0,0	23,35,40,21,23	0,0,0,0,1	82	-1
10331	4,11,6,6,3	0,0,0,0,0	42,32,58,38,30	0,1,0,0,0	141	-1
10332	10,6,4,9,9	0,0,0,0,0	20,37,44,38,26	1,0,0,0,0	121	-1
10333	4,1,3,4,0	0,0,0,0,0	13,3,21,10,10	1,2,0,0,0	99	-1
10334	16,28,15,19,12	0,0,1,0,0	37,27,36,20,22	0,0,0,0,0	50	-1
10335	63,92,108,88,80	0,0,0,0,0	247,240,363,191,195	0,0,1,0,0	95	-1
10336	44,54,69,65,47	0,0,0,1,0	205,192,274,156,155	0,0,3,1,0	50	-1
10337	28,27,38,43,28	0,0,0,0,0	139,117,216,126,114	0,0,0,1,0	64	-1
10338	12,8,5,8,4	0,0,0,0,0	31,8,65,43,27	0,0,1,0,0	71	-1
10340	11,23,11,17,17	0,0,0,0,0	13,23,30,14,21	0,0,1,0,0	142	-1
10341	10,22,18,20,11	2,4,1,1,4	8,7,14,11,11	5,4,8,6,6	62	-1
10349	14,24,18,22,11	1,0,1,1,0	55,21,90,50,44	0,0,2,0,0	210	-1
10351	76,60,42,91,30	1,0,0,0,1	25,21,37,24,26	0,0,1,0,0	135	-1
10352	18,13,6,17,2	3,2,0,2,1	18,7,22,16,18	7,1,2,2,0	161	-1
10353	12,6,5,4,0	0,0,0,0,0	12,1,12,6,14	1,0,0,0,0	44	-1
10354	117,104,85,97,108	0,0,0,0,0	158,113,211,111,106	0,1,0,0,0	167	-1
10355	39,43,34,60,41	0,0,0,0,1	204,218,349,205,174	0,0,0,0,0	80	-1
10356	18,27,23,16,22	0,0,0,2,0	110,152,218,120,99	0,0,0,0,1	37	-1
10357	7,5,10,10,6	9,12,9,11,6	49,65,88,33,39	45,75,78,64,47	38	-1
10358	0,0,0,0,0	0,0,1,0,1	0,1,0,0,1	2,0,3,1,7	53	-1
10359	0,0,0,0,1	4,5,6,2,2	0,5,0,1,2	11,30,29,16,19	53	-1
10360	39,17,34,41,24	0,0,0,0,0	181,213,297,254,172	0,0,0,0,1	173	-1
10361	98,96,104,79,86	0,0,0,0,0	231,111,218,207,147	3,0,0,0,1	97	-1
10362	81,91,85,86,100	0,0,0,0,0	165,96,224,194,112	0,0,1,0,0	122	-1
10370	2,0,0,0,0	0,0,0,1,0	0,0,0,0,0	2,4,9,9,2	126	-1
10371	7,5,8,13,3	1,0,0,0,0	33,23,58,31,13	0,0,0,0,0	126	-1
10372	0,0,0,2,0	4,3,2,3,2	0,0,0,0,0	19,9,30,12,4	222	-1
10374	6,3,8,4,5	0,0,0,0,0	9,9,38,17,15	4,0,0,0,1	38	-1
10375	6,1,9,4,4	0,0,1,0,0	16,21,37,28,18	0,0,0,0,0	146	-1
10376	24,42,28,30,15	0,0,0,0,0	194,182,252,193,139	8,9,4,9,6	122	-1
10377	6,1,3,3,0	4,3,5,0,3	3,0,5,2,4	3,6,7,1,2	73	-1
10379	8,15,12,12,12	0,0,0,0,1	2,3,10,6,11	0,0,0,0,0	68	-1
10380	4,5,5,4,1	10,7,14,6,15	1,1,1,3,1	7,14,5,11,7	78	-1
10381	4,5,6,4,1	0,1,0,0,0	1,1,1,3,1	1,0,0,0,1	78	-1
10382	3,3,0,2,1	0,0,0,0,2	3,0,4,2,3	0,0,0,0,0	53	-1
10383	10,4,9,9,6	0,1,0,1,1	8,4,6,7,3	0,0,0,0,0	113	-1
10385	0,1,4,0,1	0,0,0,0,0	6,1,6,2,2	0,0,2,0,0	174	-1
10387	2,0,0,0,0	0,0,1,0,1	0,0,3,2,0	0,0,0,4,0	122	-1
10389	17,16,10,31,20	0,0,0,0,0	37,27,28,27,32	1,0,0,0,0	120	-1
10392	209,197,134,238,154	0,0,0,1,0	180,68,151,155,117	0,0,0,1,0	139	-1
10393	84,66,48,69,47	1,0,0,0,0	117,58,109,93,71	0,1,0,0,0	60	-1
10395	77,70,78,95,70	0,0,1,0,0	56,77,59,68,51	0,0,0,0,0	117	-1
10397	18,21,45,42,22	0,0,0,0,0	76,152,175,132,69	0,1,0,0,0	65	-1
10398	57,100,87,96,81	0,0,1,2,0	200,209,259,211,144	1,0,0,0,0	132	-1
10399	86,97,123,114,101	1,2,1,0,4	153,162,253,174,85	0,0,4,2,2	72	-1
10400	190,252,306,262,277	0,0,0,0,0	209,183,327,207,184	2,0,0,0,0	104	-1
10401	20,16,13,29,17	0,1,0,2,1	26,20,37,36,17	3,1,2,0,0	98	-1
10403	8,11,13,18,7	0,0,0,0,0	26,33,25,28,23	0,0,0,0,1	27	-1
10404	39,53,45,42,52	0,0,0,1,0	52,29,48,62,39	0,0,5,0,0	109	-1
10405	0,5,0,1,0	0,0,0,0,0	3,1,2,7,0	1,1,0,2,0	57	-1
10407	0,0,0,3,0	0,0,0,0,0	0,0,2,1,0	1,1,0,2,0	123	-1
10408	0,0,0,3,0	0,0,0,0,0	0,0,0,0,0	1,0,3,0,0	123	-1
10409	2,0,1,0,0	0,0,0,0,0	3,1,2,4,1	1,0,3,0,0	224	-1
10417	1,0,2,4,2	1,0,2,1,0	0,2,3,1,1	0,5,2,0,2	70	-1
10421	2,1,0,1,3	2,0,0,0,0	25,10,26,35,8	0,0,0,0,0	134	-1
10422	4,2,2,5,1	0,0,0,0,0	27,8,47,22,17	2,0,0,0,0	162	-1
10423	4,13,8,12,6	2,0,0,0,0	34,9,19,26,16	0,0,0,0,0	114	-1
10424	24,23,15,21,22	0,0,0,0,0	21,20,37,36,22	0,0,0,1,0	138	-1
10425	40,53,56,53,57	35,37,40,48,63	5,5,4,13,10	20,18,17,15,18	81	-1
10426	129,114,150,145,117	0,0,0,0,0	403,377,553,528,311	0,0,1,0,0	104	-1
10427	25,38,27,35,17	0,0,0,0,0	24,26,38,50,17	0,0,1,0,0	212	-1
10433	13,18,13,18,20	0,0,0,0,0	5,14,16,25,7	0,1,0,0,0	38	-1
10434	31,19,23,32,28	0,0,0,0,0	31,28,34,28,9	0,3,0,0,0	59	-1
10435	48,43,46,45,46	0,0,0,1,0	50,45,62,32,26	0,0,0,0,0	75	-1
10436	1,0,1,0,1	0,0,0,0,1	0,0,0,1,0	0,0,0,0,0	119	-1
10437	5,11,6,6,3	0,0,0,0,0	17,27,12,17,6	0,0,2,0,0	149	-1
10438	5,14,7,9,4	0,0,0,0,0	8,23,7,14,6	0,0,2,0,0	127	-1
10440	0,3,3,0,0	2,1,7,5,8	2,1,1,1,0	0,0,2,4,1	311	-1
10441	0,1,1,0,0	0,2,0,0,0	0,0,0,0,0	1,2,1,4,0	41	-1
10461	11,18,14,10,10	0,0,0,0,0	5,2,11,17,9	0,0,1,0,0	104	-1
10462	3,1,3,4,1	2,2,5,2,0	10,10,2,1,2	0,1,3,0,0	123	-1
10463	2,2,6,4,2	9,8,18,4,6	7,2,12,1,1	9,7,5,8,8	93	-1
10464	2,2,7,6,2	9,8,18,4,6	2,1,5,1,1	9,7,5,8,8	97	-1
10465	42,40,51,34,29	0,0,0,0,1	40,29,32,34,32	0,0,0,0,0	170	-1
10466	27,30,30,28,22	0,0,0,0,1	29,22,27,24,24	0,0,0,0,0	79	-1
10467	75,87,88,55,48	1,0,0,0,0	57,55,68,56,46	0,1,0,0,0	114	-1
10468	15,4,3,12,5	0,0,0,0,0	71,43,63,63,34	0,0,0,1,0	325	-1
10469	18,4,6,14,6	2,2,4,3,3	79,56,82,75,37	7,3,9,6,2	325	-1
10471	0,0,0,0,0	15,4,3,12,5	0,0,0,1,2	71,43,63,63,34	248	-1
10472	30,14,16,7,5	0,0,0,0,1	71,45,72,79,30	2,1,1,2,0	69	-1
10473	28,24,32,27,25	0,0,1,0,0	68,48,88,73,36	1,0,0,0,0	126	-1
10474	61,71,58,66,87	1,2,2,0,0	81,37,73,57,64	0,1,0,0,2	80	-1
10475	20,25,24,34,28	0,0,0,0,0	31,21,23,14,28	0,1,0,0,0	155	-1
10476	8,9,13,12,4	19,23,22,34,28	16,15,19,5,11	31,20,23,14,26	8	-1
10477	29,38,53,42,25	0,0,0,2,2	57,35,45,45,36	2,0,0,0,0	62	-1
10478	45,44,70,59,46	0,0,0,0,0	90,70,93,73,72	0,0,0,1,0	137	-1
10481	0,2,2,0,1	5,7,10,6,1	10,2,4,11,5	31,21,49,32,29	20	-1
10483	0,0,0,0,0	6,7,7,5,1	0,0,1,8,0	15,18,24,21,30	17	-1
10484	1,0,0,0,0	6,7,7,5,1	3,1,6,1,2	15,18,24,21,30	83	-1
10485	1,0,0,0,0	0,0,0,0,0	1,1,5,3,5	0,0,1,0,0	83	-1
10486	10,14,9,10,6	0,0,1,0,0	79,32,63,71,38	0,0,0,0,0	107	-1
10487	13,9,6,16,3	0,0,2,0,0	43,42,62,42,42	0,0,0,0,0	87	-1
10488	14,9,10,10,8	0,0,0,0,0	43,31,58,52,33	0,0,1,0,0	166	-1
10489	8,5,3,10,2	0,0,0,0,0	26,22,29,20,18	0,1,0,1,0	166	-1
10490	0,1,4,1,1	0,0,0,0,0	7,8,10,4,2	0,1,0,1,0	226	-1
10491	8,4,7,0,6	0,0,0,0,0	18,9,30,32,17	0,2,0,0,0	226	-1
10493	0,0,1,0,0	0,1,4,1,1	0,0,1,1,2	7,8,9,4,2	311	-1
10494	0,2,0,1,0	2,0,0,0,0	2,0,4,3,1	1,0,1,0,2	154	-1
10495	0,2,0,1,0	1,0,0,0,0	2,0,4,3,1	0,0,0,2,0	154	-1
10496	0,2,7,1,0	0,1,4,1,1	5,0,7,6,3	7,8,9,4,2	154	-1
10498	2,2,0,0,0	1,0,0,0,0	2,0,5,1,2	0,0,0,2,0	121	-1
10499	2,0,0,0,0	0,1,4,1,1	1,0,1,0,3	7,8,9,4,2	121	-1
10500	0,2,0,0,0	0,0,0,0,0	1,0,5,1,0	0,0,1,0,0	121	-1
10501	0,0,0,0,0	0,0,7,0,0	0,0,1,0,1	3,0,4,3,2	121	-1
10502	1,2,0,1,0	0,1,4,1,1	0,0,1,6,4	7,8,9,4,2	103	-1
10503	0,2,0,1,0	0,0,7,0,0	0,0,2,4,4	3,0,4,3,2	103	-1
10504	0,4,0,1,0	0,0,0,0,0	1,0,5,5,4	0,0,0,0,1	103	-1
10505	0,2,4,4,4	0,0,0,0,1	21,20,18,12,11	1,0,2,0,0	96	-1
10507	8,12,7,11,14	0,0,2,0,0	95,105,101,77,48	4,1,0,3,0	206	-1
10509	0,2,0,6,4	15,8,23,20,14	3,0,2,1,2	12,13,17,14,10	121	-1
10510	0,2,3,1,2	0,0,0,1,1	0,3,3,4,0	2,0,0,0,0	75	-1
10511	0,1,1,0,1	0,2,0,0,2	3,0,1,0,0	0,0,0,0,0	142	-1
10512	0,5,4,2,0	15,8,23,20,14	6,1,0,0,0	12,13,17,14,10	148	-1
10514	4,6,8,0,2	2,0,0,2,0	1,12,7,6,3	6,4,2,1,3	60	-1
10518	3,3,0,9,2	1,0,0,0,0	13,2,11,14,9	0,0,0,0,0	193	-1
10523	5,11,25,9,19	0,0,0,0,0	8,10,13,16,15	3,0,1,0,0	107	-1
10524	3,3,14,8,14	0,0,0,0,0	7,5,6,11,12	3,0,1,0,0	66	-1
10525	39,76,56,54,47	0,0,3,5,1	31,23,19,25,19	4,0,2,1,4	80	-1
10526	71,54,88,82,71	0,0,0,0,0	45,48,54,48,55	0,0,2,0,0	91	-1
10527	94,139,161,122,146	5,2,6,2,6	56,50,55,54,43	0,1,2,0,2	97	-1
10528	29,33,25,20,32	5,1,4,0,0	63,57,44,30,40	2,2,4,1,2	80	-1
10532	3,2,4,1,2	0,0,0,0,0	3,11,13,6,4	0,0,0,0,1	602	-1
10535	1,1,2,0,2	0,0,0,0,0	10,1,18,10,18	0,1,0,0,0	129	-1
10536	1,14,8,6,3	0,0,0,2,0	18,10,14,7,18	0,0,0,0,0	132	-1
10538	11,9,5,9,3	0,1,0,0,2	8,11,29,6,21	0,0,0,0,2	138	-1
10539	11,16,8,16,15	0,0,2,0,0	10,5,25,9,19	3,0,1,0,1	158	-1
10541	23,40,22,45,41	0,0,0,0,3	19,11,35,11,31	0,0,0,0,0	167	-1
10543	40,50,52,56,46	1,1,2,0,0	101,106,112,109,81	0,0,1,1,0	58	-1
10544	35,45,28,41,56	0,0,0,0,0	85,50,82,72,42	0,0,0,1,0	566	-1
10545	25,29,18,24,35	0,0,0,0,0	60,27,47,39,23	0,0,0,1,0	123	-1
10546	69,68,65,73,65	0,0,2,0,1	64,92,104,52,70	3,0,0,1,0	62	-1
10547	217,260,252,310,270	0,0,1,0,0	104,98,118,97,97	0,0,0,0,0	166	-1
10548	3,11,6,5,3	0,0,0,1,0	23,7,22,23,23	0,0,1,0,4	121	-1
10550	8,7,4,6,1	0,0,0,0,0	20,24,42,26,22	1,0,0,0,0	171	-1
10551	0,0,3,1,0	0,0,0,0,1	5,13,18,10,8	0,0,0,0,0	127	-1
10552	27,30,26,13,17	0,0,0,0,0	53,45,61,31,27	0,1,0,0,0	102	-1
10553	35,50,52,24,33	0,0,0,0,0	79,65,91,58,51	0,1,0,0,0	115	-1
10555	183,205,191,162,194	0,0,0,0,0	114,105,115,87,83	0,0,0,0,2	129	-1
10557	0,0,0,0,0	22,25,32,31,18	0,0,0,0,3	13,4,10,28,12	176	-1
10558	40,62,59,46,47	0,0,0,0,0	46,44,31,47,48	1,0,0,0,0	145	-1
10559	143,84,27,32,23	0,0,1,0,0	22,17,26,35,19	0,0,0,0,0	107	-1
10561	0,0,0,0,0	20,12,20,25,18	0,1,0,0,1	25,41,24,27,26	173	-1
10563	47,44,55,33,40	1,0,1,0,1	54,64,60,38,40	0,0,0,2,0	96	-1
10564	51,15,37,30,42	0,1,0,2,0	87,60,79,69,44	1,1,0,2,0	92	-1
10565	10,9,5,11,7	0,0,0,0,0	33,33,32,37,20	1,0,0,0,0	102	-1
10566	4,7,10,9,3	0,0,0,0,0	42,36,44,51,32	0,3,2,1,1	166	-1
10568	12,13,7,11,2	1,2,1,0,1	19,13,16,18,17	0,3,5,2,0	32	-1
10570	15,14,15,13,20	0,1,0,0,1	34,29,42,54,32	0,0,0,0,0	169	-1
10571	23,21,31,23,17	1,0,0,0,0	40,37,39,45,30	1,0,0,0,0	46	-1
10572	9,3,4,9,5	0,0,0,0,0	59,40,64,43,42	1,0,0,0,1	227	-1
10573	6,4,1,3,6	0,0,0,0,0	26,19,43,45,27	0,0,1,0,0	151	-1
10575	113,151,133,175,156	1,0,0,0,1	159,134,147,161,125	0,0,0,0,0	170	-1
10576	90,91,94,100,112	0,0,0,0,0	190,150,227,182,134	2,0,0,0,0	170	-1
10577	17,11,13,10,10	1,0,0,0,0	33,16,27,18,20	0,1,1,1,1	43	-1
10578	25,17,17,16,21	2,0,0,1,7	21,20,42,22,19	1,1,9,3,5	131	-1
10579	21,12,11,12,19	2,0,0,1,7	12,6,32,15,11	1,1,9,3,5	185	-1
10581	92,89,104,80,77	0,0,1,0,1	231,272,298,259,182	0,2,0,1,0	92	-1
10582	54,46,57,41,38	0,0,1,0,1	123,153,154,120,83	0,2,0,1,0	160	-1
10583	0,0,0,0,0	37,24,36,41,34	0,0,4,0,0	78,145,147,91,75	80	-1
10584	60,54,65,65,46	0,0,0,0,0	153,238,254,161,129	0,0,2,0,0	129	-1
10586	149,177,135,173,104	0,0,0,0,1	261,148,257,196,200	0,0,0,0,0	134	-1
10587	86,77,45,75,51	0,0,0,0,0	210,183,264,185,163	0,0,0,0,1	104	-1
10588	50,44,25,38,37	0,0,0,0,0	111,75,122,107,90	0,0,0,0,1	156	-1
10590	33,21,29,26,15	0,0,0,0,0	138,94,166,100,91	0,0,0,0,1	200	-1
10592	0,1,0,0,0	17,8,8,7,8	2,0,0,2,0	69,56,111,76,44	115	-1
10593	0,0,0,1,0	12,10,12,14,9	1,1,0,1,1	70,47,123,93,61	130	-1
10595	1,0,2,0,0	8,2,4,1,4	2,5,4,2,2	13,9,16,21,16	35	-1
10596	9,1,7,9,2	0,1,6,0,0	24,34,32,31,23	1,4,10,2,1	407	-1
10599	12,11,14,15,7	2,0,0,1,0	68,28,53,70,21	5,0,2,0,0	124	-1
10600	2,0,0,1,0	0,0,0,0,0	5,0,2,0,0	0,0,0,1,0	90	-1
10603	0,0,0,2,0	19,22,30,26,18	0,0,1,0,0	13,4,8,8,7	249	-1
10604	50,47,70,51,50	0,1,0,0,1	30,10,24,26,16	0,0,0,0,0	124	-1
10605	30,23,28,33,21	0,0,0,1,2	17,9,17,13,30	0,0,0,0,0	253	-1
10607	0,0,0,2,0	0,1,0,0,0	2,1,4,3,1	1,0,1,0,0	25	-1
10608	6,3,4,1,1	0,2,0,2,0	77,38,95,64,40	0,1,0,0,0	95	-1
10610	23,33,34,20,18	0,1,0,0,0	67,30,84,44,44	1,0,1,0,1	162	-1
10611	33,39,38,61,42	13,4,7,8,6	103,68,92,87,63	12,3,15,5,11	181	-1
10612	18,20,24,39,24	13,4,7,8,6	65,31,62,46,26	12,3,15,5,11	119	-1
10616	6,13,17,19,21	1,0,0,2,0	25,20,28,29,10	1,0,0,0,0	130	-1
10617	7,7,7,14,8	1,0,0,2,0	13,5,12,11,14	1,0,0,0,0	210	-1
10618	7,8,7,14,8	1,0,0,0,0	14,5,14,11,14	5,1,5,2,1	210	-1
10619	12,9,14,21,13	1,0,0,0,0	30,12,32,26,29	5,1,5,2,1	98	-1
10622	9102,11580,10247,7676,10270	0,1,0,0,1	4919,5698,7383,3925,6142	1,0,0,0,0	92	-1
10623	7706,9689,8408,6236,8293	2,1,0,1,0	4175,4811,6311,3383,5167	0,1,3,0,1	97	-1
10624	20,19,9,19,8	1874,2243,1859,1506,1778	14,6,20,4,19	1159,1377,1711,868,1334	38	-1
10625	4288,5110,4363,3466,3917	0,0,1,0,2	3512,4094,5586,3220,4437	0,0,4,4,2	136	-1
10626	2042,2385,2107,1604,1843	0,0,1,0,2	1649,1707,2565,1435,1920	0,0,4,4,2	245	-1
10627	1650,1994,1636,1347,1548	0,1,0,0,2	1887,2778,3184,1715,2340	0,0,0,0,0	165	-1
10628	1442,1615,1342,960,1083	0,1,0,0,0	1375,2753,2350,1384,1628	0,0,0,0,0	91	-1
10631	0,2,1,0,0	0,0,1,0,0	0,1,1,2,2	0,0,0,0,0	138	-1
10643	3,8,11,17,6	0,0,0,0,0	17,8,9,17,10	0,1,0,0,0	169	-1
10644	0,4,8,4,3	0,0,0,0,0	44,32,58,63,21	0,0,0,0,1	110	-1
10646	0,0,0,3,0	0,0,0,0,0	37,23,32,39,16	0,0,0,0,1	89	-1
10647	0,1,0,5,0	0,0,0,0,0	21,12,27,28,14	0,0,0,0,1	179	-1
10648	3,1,2,9,1	0,0,0,0,0	53,30,65,62,30	1,0,0,0,1	179	-1
10650	0,7,1,2,5	0,0,0,0,0	46,19,63,44,34	1,0,1,1,0	1137	-1
10651	5,6,2,9,5	0,0,0,0,1	74,45,105,85,55	0,0,0,1,0	140	-1
10652	1,5,2,3,3	0,0,0,0,0	49,10,52,37,19	0,2,5,0,0	55	-1
10653	1,3,2,4,3	5,4,3,6,0	15,8,13,10,8	23,19,25,13,8	103	-1
10654	0,2,4,9,5	0,0,0,0,0	4,1,6,9,6	0,0,1,0,0	158	-1
10655	0,1,0,3,3	1,0,2,1,1	9,5,7,9,3	3,1,2,0,3	181	-1
10656	1,0,2,2,1	0,0,0,0,0	5,2,5,2,5	0,0,0,1,0	68	-1
10657	0,2,1,0,0	0,0,0,0,0	3,9,16,3,1	0,0,0,1,1	148	-1
10658	2,1,1,0,1	0,0,0,0,0	4,2,5,1,8	0,0,2,0,0	166	-1
10664	28,15,19,17,10	0,4,1,0,0	23,14,26,23,13	0,0,4,1,0	169	-1
