ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
412	1,0,0,0,1	4,3,12,0,5	0,0,0	9,2,5	-2	-1
413	56,16,72,36,20	93,320,562,97,62	16,3,10	26,12,62	-2	-1
414	4,11,12,6,2	205,196,332,92,138	1,3,4	35,92,70	-2	-1
415	2,5,0,5,1	0,0,0,0,0	1,2,1	0,1,1	-2	-1
416	2,5,0,0,0	8,9,14,9,19	1,0,0	5,1,2	-2	-1
419	0,0,0,0,0	14,8,10,6,11	0,0,1	2,2,1	-2	-1
420	3,4,1,1,3	46,32,56,40,20	2,1,5	29,29,37	-2	-1
424	0,0,5,2,1	58,31,50,35,34	0,1,3	24,40,29	-2	-1
427	0,1,0,0,0	6,15,7,18,16	3,2,0	8,11,10	-2	-1
434	2,0,5,1,2	13,9,12,9,10	2,6,0	18,15,19	-2	-1
436	0,0,0,0,0	7,8,8,21,11	0,1,0	10,4,7	-2	-1
437	1,0,0,0,0	1,5,5,0,0	0,1,1	1,5,2	-2	-1
439	2,0,1,3,1	65,29,63,73,33	2,0,0	45,30,37	-2	-1
441	0,3,0,0,0	0,3,1,1,1	0,0,0	1,0,0	-2	-1
445	4,0,0,2,0	26,3,32,23,17	0,0,0	12,4,5	-2	-1
446	1,3,1,0,0	182,205,285,278,168	0,0,0	81,82,42	-2	-1
450	4,0,2,3,2	2,5,2,0,1	0,2,2	0,1,3	-2	-1
466	0,0,1,0,0	5,0,0,4,2	1,0,0	0,0,2	-2	-1
467	0,0,0,0,0	48,10,34,31,35	1,0,0	20,12,15	-2	-1
468	0,0,0,0,0	21,25,36,18,16	1,0,0	17,12,7	-2	-1
469	3,7,4,6,6	30,33,32,23,17	1,3,1	21,9,12	-2	-1
470	13,15,11,6,7	3,3,3,4,8	10,9,4	2,14,7	-2	-1
473	2,0,4,4,0	14,7,9,7,8	0,0,0	2,1,2	-2	-1
474	4,0,0,1,0	4,7,9,5,6	2,0,0	9,8,4	-2	-1
478	0,2,1,2,1	58,49,101,64,36	0,0,0	27,22,28	-2	-1
487	0,0,0,0,0	6,17,5,10,10	1,0,0	8,19,6	-2	-1
489	36,37,47,45,27	2,2,6,5,4	32,32,24	1,4,3	-2	-1
490	39,39,47,49,27	134,152,169,128,114	33,36,28	122,110,131	-2	-1
493	5,11,11,8,4	36,48,69,38,26	1,11,18	23,44,63	-2	-1
494	1,0,0,3,0	14,9,17,12,8	1,0,0	12,4,8	-2	-1
496	1,0,0,0,0	285,264,263,233,160	0,0,0	109,231,166	-2	-1
497	8,3,12,13,12	60,123,107,86,82	3,12,7	94,97,117	-2	-1
507	6,4,21,5,4	111,120,122,135,82	2,2,3	43,30,33	-2	-1
508	0,0,1,0,0	22,11,18,24,8	5,0,0	16,11,11	-2	-1
509	0,0,0,0,1	28,16,23,27,15	0,0,0	3,9,7	-2	-1
512	1,0,0,0,0	13,10,7,12,4	0,0,0	7,6,7	-2	-1
514	0,0,0,1,0	1,0,4,1,1	0,0,0	5,4,1	-2	-1
515	1,1,2,5,6	9,10,25,21,13	0,0,1	2,0,6	-2	-1
516	3,0,10,5,9	1,0,4,2,1	5,3,2	0,0,0	-2	-1
517	2,0,3,7,0	25,6,30,22,18	0,0,1	17,7,6	-2	-1
518	6,7,2,3,4	15,3,14,21,12	4,3,1	14,6,2	-2	-1
519	3,0,1,1,0	35,16,28,39,16	0,0,0	12,8,2	-2	-1
520	0,0,1,1,1	37,10,20,23,14	4,2,0	6,5,2	-2	-1
521	6,2,3,3,2	43,28,37,33,37	2,2,1	25,30,24	-2	-1
522	6,3,3,8,2	0,3,0,0,0	4,2,3	0,0,0	-2	-1
523	2,4,5,7,1	32,46,38,49,36	5,8,3	30,18,19	-2	-1
524	5,4,3,9,7	30,34,54,41,31	3,3,4	28,18,27	-2	-1
525	6,1,1,5,1	3,4,2,3,1	0,0,0	1,5,6	-2	-1
535	15,2,14,14,15	36,49,53,29,34	5,0,1	5,11,10	-2	-1
543	0,0,0,0,0	271,183,266,233,169	0,0,2	122,98,118	-2	-1
547	40,60,83,42,10	434,700,881,524,517	24,9,27	225,181,143	-2	-1
548	5,3,18,8,2	39,18,27,13,21	3,2,1	9,11,14	-2	-1
549	7,8,18,9,3	10,5,13,11,9	3,3,1	5,2,3	-2	-1
550	2,5,0,1,1	2,1,2,6,5	0,1,0	0,0,0	-2	-1
551	5,0,3,5,1	96,87,118,98,86	1,1,0	39,41,27	-2	-1
552	3,1,1,1,0	0,0,0,0,0	1,2,1	0,0,4	-2	-1
555	1,1,0,0,0	0,0,0,1,0	0,0,1	1,0,0	-2	-1
557	0,2,0,0,0	3,2,7,5,7	0,2,0	4,1,4	-2	-1
560	2,0,0,0,4	7,2,4,8,15	1,2,2	2,5,3	-2	-1
562	2,0,3,4,7	1,0,5,0,1	1,2,4	0,0,0	-2	-1
564	10,8,13,18,13	202,337,304,219,186	11,12,10	182,231,204	-2	-1
566	0,0,1,0,0	9,19,20,15,13	0,0,0	11,15,3	-2	-1
570	0,1,0,0,0	42,21,31,23,29	0,0,0	22,26,14	-2	-1
572	0,1,0,0,0	25,8,16,13,20	0,0,0	4,17,18	-2	-1
573	0,1,0,2,0	34,29,44,22,25	1,0,1	11,24,14	-2	-1
574	1,3,0,3,0	32,18,36,30,34	1,0,0	17,31,31	-2	-1
575	0,3,2,0,1	31,21,45,23,30	0,0,0	18,14,24	-2	-1
577	0,1,0,0,0	17,10,26,23,16	0,0,0	9,9,11	-2	-1
578	0,1,0,0,0	27,12,17,25,24	0,0,0	13,23,26	-2	-1
582	1,1,0,2,1	21,14,21,26,9	0,0,1	9,9,9	-2	-1
583	0,0,0,1,0	17,16,39,45,25	0,0,0	21,8,6	-2	-1
586	0,0,0,0,0	15,3,11,8,7	0,2,2	4,4,4	-2	-1
590	0,0,0,0,0	265,203,329,222,228	0,1,0	162,284,329	-2	-1
591	0,0,0,0,1	593,518,878,635,557	0,4,1	542,504,580	-2	-1
592	1,0,0,0,0	0,0,0,0,0	0,0,0	0,2,1	-2	-1
