ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
269	9,18,7	0,0,1	25,13,12	0,1,0	1367	-1
270	17,4,21	5,0,0	4,12,4	3,3,0	26	-1
271	39,42,30	3,5,5	8,16,27	1,1,6	26	-1
272	6,5,14	4,1,2	2,5,2	2,0,2	26	-1
275	0,0,0	50,55,35	1,0,0	28,46,49	15	-1
276	0,2,2	3,2,0	1,6,3	2,0,2	223	-1
292	4,13,2	23,22,11	6,7,3	7,15,13	32	-1
293	0,1,0	3,9,2	0,1,0	1,3,4	14	-1
295	0,2,0	10,34,11	1,0,1	29,27,36	20	-1
296	5,7,0	14,22,16	2,4,1	15,18,22	194	-1
298	4,5,6	0,1,0	2,1,1	0,0,0	106	-1
305	0,1,1	18,18,13	0,0,0	7,2,13	3224	-1
306	0,1,0	0,3,1	0,0,0	10,10,5	80	-1
310	0,0,0	3,5,12	2,0,0	1,10,8	202	-1
311	5,25,11	0,0,0	12,21,21	0,1,0	204	-1
312	0,2,3	0,1,0	0,1,1	0,0,0	51	-1
315	3,6,2	4,8,6	4,8,6	4,11,9	8	-1
316	5,7,9	10,8,1	5,9,7	2,7,1	86	-1
317	5,14,14	10,8,1	8,13,10	2,7,1	89	-1
318	1,8,5	1,1,0	3,5,3	0,1,0	2	-1
320	5,7,1	0,1,0	5,1,9	0,0,0	144	-1
323	4,5,6	0,3,2	8,3,4	2,3,0	62	-1
326	45,81,52	2,2,0	45,41,21	0,0,0	5	-1
327	1,3,0	6,2,2	0,1,0	9,3,2	6	-1
328	2,12,7	17,5,8	2,9,5	1,19,10	8	-1
337	1,10,2	5,7,6	6,6,2	8,16,4	266	-1
338	23,39,26	0,1,0	24,57,72	0,0,0	111	-1
339	8,9,6	3,13,2	11,30,17	6,22,12	5	-1
340	0,1,3	14,22,18	1,1,1	33,50,49	21	-1
342	1,2,2	2,5,2	0,0,0	5,1,1	39	-1
346	0,4,1	9,16,18	0,3,5	13,16,15	92	-1
347	9,15,7	0,0,0	11,8,15	0,1,0	2368	-1
349	7,5,9	114,156,104	2,8,7	122,110,131	28	-1
351	8,6,5	3,11,2	3,4,0	6,2,2	17	-1
352	8,52,10	0,0,0	25,34,46	1,0,0	1657	-1
356	187,116,206	15,13,14	146,88,102	15,5,10	21	-1
359	3,0,0	7,7,4	1,1,1	3,2,11	207	-1
365	7,9,16	11,12,12	14,16,10	11,13,5	11	-1
367	0,0,1	5,4,7	1,0,0	14,12,12	43	-1
369	1,0,0	11,6,3	4,0,3	3,8,6	20	-1
370	8,20,19	1,1,2	9,13,17	0,0,0	18	-1
