ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
448	1,1,1	6,0,2	0,2,2	0,1,3	125	-1
458	1,0,0	641,574,872	0,0,0	347,974,959	80	-1
464	0,0,0	1,6,1	1,0,0	0,0,2	1218	-1
465	0,0,0	19,35,25	1,0,0	20,12,15	200	-1
466	0,0,0	16,9,11	1,0,0	17,12,7	1442	-1
467	3,2,3	15,28,23	1,3,1	21,9,12	865	-1
468	9,9,3	6,17,8	10,9,4	2,14,7	101	-1
471	1,0,0	3,0,0	0,0,0	2,1,2	1131	-1
472	0,1,0	2,5,3	2,0,0	9,8,4	200	-1
485	0,0,0	7,22,12	1,0,0	8,19,6	2198	-1
487	32,63,52	4,2,7	32,32,24	1,4,3	259	-1
488	35,66,54	114,156,104	33,36,28	122,110,131	288	-1
491	1,5,3	7,39,7	1,11,18	23,44,63	1582	-1
492	0,0,0	8,3,8	1,0,0	12,4,8	104	-1
495	12,13,5	80,108,75	3,12,7	94,97,117	1017	-1
505	3,1,1	66,69,42	2,2,3	43,30,33	81	-1
506	0,1,0	4,10,7	5,0,0	16,11,11	1979	-1
507	0,0,2	9,13,12	0,0,0	3,9,7	141	-1
510	0,0,4	7,5,13	0,0,0	7,6,7	289	-1
512	4,3,0	7,3,3	0,0,0	5,4,1	736	-1
513	4,4,4	13,6,9	0,0,1	2,0,6	1116	-1
514	2,1,2	21,24,17	0,0,1	17,7,6	197	-1
515	2,1,3	13,18,14	4,3,1	14,6,2	836	-1
516	1,0,0	22,11,19	0,0,0	12,8,2	250	-1
517	3,0,2	21,10,15	4,2,0	6,5,2	1447	-1
518	4,5,4	26,36,29	2,2,1	25,30,24	537	-1
519	1,1,4	23,38,25	5,8,3	30,18,19	915	-1
520	3,2,1	28,28,24	3,3,4	28,18,27	630	-1
521	1,2,0	2,6,2	0,0,0	1,5,6	1018	-1
531	0,6,1	8,17,11	5,0,1	5,11,10	155	-1
539	0,1,1	156,157,147	0,0,2	122,98,118	79	-1
543	14,41,4	175,260,238	24,9,27	225,181,143	102	-1
544	4,3,5	23,20,14	3,2,1	9,11,14	550	-1
545	8,5,9	5,3,3	3,3,1	5,2,3	2340	-1
546	4,2,4	0,1,1	0,1,0	0,0,0	1663	-1
547	2,3,2	73,47,71	1,1,0	39,41,27	687	-1
548	0,4,1	0,0,0	1,2,1	0,0,4	61	-1
551	0,0,1	6,2,2	0,0,1	1,0,0	294	-1
553	0,0,0	2,6,5	0,2,0	4,1,4	1831	-1
556	0,0,0	4,3,5	1,2,2	2,5,3	84	-1
558	4,5,3	2,2,3	1,2,4	0,0,0	220	-1
560	3,12,8	134,243,202	11,12,10	182,231,204	233	-1
568	0,2,1	19,32,11	1,0,1	11,24,14	78	-1
569	1,0,2	25,35,22	1,0,0	17,31,31	72	-1
570	0,1,0	20,31,20	0,0,0	18,14,24	72	-1
577	0,0,0	2,7,7	0,0,1	9,9,9	97	-1
581	3,0,0	5,8,2	0,2,2	4,4,4	179	-1
585	0,0,0	175,310,168	0,1,0	162,284,329	523	-1
586	0,0,0	372,666,291	0,4,1	542,504,580	114	-1
587	1,0,0	0,0,0	0,0,0	0,2,1	457	-1
589	0,0,0	2,0,0	0,1,0	1,2,2	198	-1
593	1,1,0	2,6,2	1,0,0	9,4,8	882	-1
595	2,1,0	3,5,2	2,1,4	3,5,4	308	-1
596	8,7,5	25,17,39	1,3,3	18,30,13	318	-1
597	10,11,14	52,46,56	3,8,11	29,65,62	213	-1
598	3,8,6	0,0,0	1,4,3	1,0,0	114	-1
600	13,15,26	250,156,326	10,12,12	94,125,112	109	-1
603	3,1,2	70,76,50	0,1,0	57,85,51	83	-1
610	1,1,0	0,0,0	29,12,5	0,0,2	105	-1
621	0,1,0	8,22,16	1,0,1	23,6,6	87	-1
624	1,3,1	12,9,14	0,0,0	9,2,5	232	-1
626	7,4,9	2,4,2	6,16,16	2,2,4	229	-1
627	0,0,1	13,85,58	0,0,0	43,20,21	71	-1
630	3,9,5	62,68,60	8,3,5	63,43,37	693	-1
631	0,1,3	21,27,18	1,0,0	21,34,50	139	-1
632	1,1,0	3,6,5	0,1,2	1,1,4	2702	-1
640	0,0,1	7,9,2	0,0,0	11,11,7	171	-1
644	0,1,1	9,21,14	2,0,0	13,14,6	102	-1
647	0,0,0	0,0,1	3,0,0	0,0,0	454	-1
648	18,22,19	26,8,33	14,17,12	16,14,8	1024	-1
649	1,1,0	0,1,2	0,0,1	1,0,1	111	-1
650	0,1,1	4,6,0	0,5,1	8,7,14	85	-1
653	1,1,0	7,14,7	2,2,1	5,8,11	975	-1
654	4,3,1	18,22,21	1,3,2	8,20,17	2132	-1
655	4,3,1	0,1,0	0,1,3	0,0,0	2677	-1
656	4,3,1	26,34,23	0,0,2	10,26,20	467	-1
657	1,0,0	4,3,0	0,0,1	6,5,4	714	-1
660	0,0,1	3,3,9	0,0,0	16,1,11	2549	-1
661	1,0,0	1,4,0	0,1,3	3,5,1	227	-1
663	0,0,0	0,1,4	1,0,0	0,0,1	98	-1
670	0,0,0	47,48,34	0,1,0	15,24,27	150	-1
672	1,0,0	1,4,1	0,0,1	3,0,0	1604	-1
677	0,0,0	54,49,68	0,0,3	44,32,31	2379	-1
678	1,1,1	57,33,58	0,0,4	45,17,15	727	-1
681	11,15,7	76,108,64	13,10,7	97,95,106	108	-1
685	0,2,1	8,25,3	0,0,0	12,12,9	187	-1
687	1,4,3	2,11,10	5,2,2	15,4,2	92	-1
691	1,2,1	8,13,20	0,0,1	15,14,16	381	-1
696	0,0,0	8,12,6	1,2,0	7,5,5	168	-1
699	0,2,0	13,24,16	3,1,1	11,12,6	147	-1
704	1,0,0	20,23,13	1,0,0	19,6,6	347	-1
708	0,2,0	1,3,0	0,0,0	2,0,2	263	-1
722	3,5,7	165,223,210	3,8,6	186,422,449	1232	-1
724	0,0,0	4,3,4	1,0,0	9,5,2	92	-1
726	0,0,0	58,84,66	0,0,1	76,54,89	724	-1
727	0,0,0	34,113,54	0,0,1	78,44,74	88	-1
731	0,1,2	21,15,42	2,0,0	20,21,18	1844	-1
737	4,12,8	47,44,30	2,7,12	16,26,24	66	-1
738	0,0,1	8,4,2	1,1,0	5,5,5	105	-1
741	0,2,0	4,13,10	0,0,0	13,8,7	80	-1
748	0,0,0	0,2,0	1,0,0	0,0,0	112	-1
749	8,5,9	190,110,219	3,0,1	104,58,58	68	-1
754	0,0,0	7,15,6	1,1,0	8,6,3	1197	-1
760	0,0,0	2,0,0	1,0,0	4,2,6	32	-1
765	3,1,2	57,55,71	0,2,0	47,14,12	3299	-1
766	1,0,1	4,14,12	0,1,2	20,11,8	232	-1
774	20,11,21	2,0,1	10,4,5	0,1,0	120	-1
775	20,11,21	754,356,725	10,4,5	421,116,120	115	-1
776	0,0,0	9,14,10	1,0,1	17,12,17	1911	-1
777	0,0,0	0,2,1	0,1,0	3,0,0	671	-1
779	2,1,3	13,20,18	1,1,0	5,3,3	2662	-1
780	0,2,0	4,0,0	2,0,0	0,0,0	225	-1
786	0,0,0	1,5,2	0,0,1	4,4,2	103	-1
792	0,0,0	1,1,0	0,1,0	0,1,0	270	-1
793	0,0,0	8,12,5	0,1,0	19,9,10	295	-1
794	0,1,0	8,21,16	2,2,0	15,15,8	406	-1
798	0,2,1	3,8,4	1,0,0	2,3,6	632	-1
799	10,6,4	2,8,1	0,0,2	2,2,1	164	-1
800	5,0,3	0,2,3	0,0,0	1,1,1	68	-1
803	0,5,3	6,10,11	5,4,5	6,14,8	156	-1
807	1,3,3	25,10,22	3,3,2	18,17,10	187	-1
808	0,2,4	23,12,11	3,0,1	13,15,13	174	-1
809	2,0,3	26,16,28	1,0,0	36,20,12	239	-1
811	0,1,3	19,9,21	5,1,6	24,16,3	135	-1
814	0,0,1	53,36,76	0,0,0	31,15,19	113	-1
817	2,4,2	28,57,28	0,2,2	30,36,25	83	-1
821	1,1,0	56,63,72	0,0,0	33,34,21	75	-1
822	1,0,0	17,45,26	0,2,0	18,17,12	402	-1
823	3,1,3	32,31,19	1,0,2	23,28,37	2583	-1
826	0,0,1	15,41,15	3,0,1	8,33,32	134	-1
827	6,6,8	57,54,35	8,13,12	52,29,26	236	-1
830	19,8,9	166,137,127	8,19,9	105,143,110	76	-1
831	0,0,0	8,6,3	1,0,0	7,9,9	232	-1
832	0,1,0	1,6,5	0,0,0	5,4,9	1601	-1
833	2,1,1	15,21,11	1,0,1	13,25,16	91	-1
834	1,2,4	34,45,31	5,0,0	57,21,31	729	-1
835	1,0,1	4,5,5	1,0,0	6,6,5	289	-1
836	0,2,0	7,5,11	0,0,0	4,8,4	268	-1
839	23,30,43	216,210,242	20,35,23	151,228,213	496	-1
840	0,2,0	92,137,143	0,0,0	127,74,88	143	-1
841	0,2,0	130,165,175	0,0,0	129,116,114	152	-1
845	1,3,3	24,33,20	3,0,0	12,15,10	379	-1
850	4,4,1	147,152,125	9,4,2	148,103,115	93	-1
851	11,8,10	131,106,117	11,5,9	115,104,76	180	-1
855	0,5,0	1,2,2	0,1,1	0,0,0	69	-1
858	1,0,0	0,0,0	0,0,0	0,0,1	255	-1
862	18,21,13	183,168,148	10,15,11	115,191,139	5058	-1
863	0,0,0	144,143,141	0,2,0	104,91,79	274	-1
865	2,1,0	38,48,25	0,0,0	31,15,18	378	-1
868	2,8,4	7,2,3	6,3,4	2,1,9	248	-1
869	2,8,4	5,7,3	6,3,4	2,1,0	252	-1
870	2,0,1	0,0,0	0,2,0	0,0,2	2326	-1
871	5,0,2	17,15,7	0,2,1	2,10,4	2394	-1
877	5,11,8	84,136,79	3,15,12	72,94,91	85	-1
880	0,0,0	26,20,29	0,1,0	27,33,40	126	-1
881	0,0,0	1,0,0	0,1,0	1,0,0	246	-1
885	0,0,0	16,24,18	0,0,1	23,15,16	1600	-1
887	0,1,0	9,12,7	0,1,0	4,10,5	78	-1
902	21,12,20	6,4,13	1,2,33	4,11,4	84	-1
905	3,4,3	38,49,11	1,0,0	38,36,25	1812	-1
906	0,0,1	14,29,12	1,0,0	15,15,17	793	-1
910	2,1,0	10,5,13	0,0,0	9,0,0	370	-1
911	9,4,6	40,92,48	0,10,6	63,91,77	264	-1
912	0,9,3	54,56,48	2,5,4	50,72,85	128	-1
919	5,2,5	52,90,45	7,0,1	74,45,26	83	-1
922	1,0,0	2,0,0	0,0,0	1,1,1	104	-1
923	0,1,0	46,36,36	0,1,0	24,24,16	1002	-1
924	0,1,0	3,0,1	0,1,0	9,5,1	1012	-1
925	0,1,0	0,0,2	0,0,0	3,0,1	2493	-1
931	4,3,3	62,57,49	4,4,4	38,55,49	295	-1
935	3,0,0	6,5,9	0,0,1	1,6,4	510	-1
943	3,3,0	0,0,3	4,6,3	1,1,0	79	-1
944	0,0,0	73,122,106	1,0,0	227,167,98	492	-1
945	0,0,0	68,109,110	1,0,0	185,210,84	192	-1
946	0,1,4	1,2,5	0,0,0	8,0,1	3232	-1
949	1,1,1	0,1,0	1,0,1	0,0,0	646	-1
954	0,0,0	3,0,1	1,0,0	1,0,3	112	-1
956	1,0,3	0,2,7	1,1,0	0,8,5	1390	-1
957	1,2,1	0,3,1	0,0,0	0,0,1	672	-1
958	13,8,14	50,67,75	8,10,9	69,75,82	75	-1
959	11,16,11	63,105,91	7,6,9	79,57,57	253	-1
966	0,1,0	5,17,7	0,0,0	3,14,9	84	-1
967	0,3,0	7,11,2	1,1,0	12,4,5	99	-1
970	0,0,2	23,27,41	0,4,4	7,17,19	873	-1
971	3,4,0	22,33,16	0,3,2	23,35,19	2922	-1
973	0,2,1	0,4,0	4,1,1	0,0,0	130	-1
974	4,7,3	86,152,86	10,8,5	131,108,93	436	-1
976	0,1,0	6,3,2	0,0,0	5,2,5	419	-1
982	14,13,18	11,14,33	9,20,21	12,34,24	76	-1
983	20,7,9	139,86,162	4,14,13	68,119,113	82	-1
984	2,0,1	83,79,78	0,0,1	40,48,64	153	-1
994	0,0,0	22,29,19	0,0,1	34,18,33	2753	-1
995	3,10,1	45,69,44	12,1,2	82,32,41	134	-1
999	0,0,0	15,37,16	0,3,0	54,28,35	1501	-1
1000	1,1,0	5,8,1	0,0,0	4,12,2	1535	-1
1001	0,6,3	45,43,35	1,2,0	42,25,37	79	-1
1004	0,0,0	15,15,20	0,1,0	13,9,8	3191	-1
1006	5,4,0	21,40,18	3,0,1	29,22,17	76	-1
1013	0,1,1	10,7,11	1,5,0	5,5,4	237	-1
1014	5,0,0	3,8,9	0,2,0	5,8,2	89	-1
1017	0,4,1	1,2,0	2,5,2	2,0,0	1013	-1
1019	4,5,5	2,3,3	1,5,0	3,1,0	1062	-1
1022	0,1,2	4,16,7	0,1,1	5,13,18	1100	-1
1023	0,0,1	15,14,10	0,0,0	11,12,9	186	-1
1024	1,0,0	30,36,36	0,0,0	24,33,24	89	-1
1025	1,0,0	27,18,19	0,0,0	15,19,16	76	-1
1027	1,0,0	12,16,20	0,0,0	10,16,10	71	-1
1028	1,0,0	23,19,9	0,0,0	6,17,14	88	-1
1029	4,7,0	9,11,13	2,0,4	7,7,3	102	-1
1031	0,5,1	18,11,17	1,0,2	17,11,11	72	-1
1032	0,5,2	15,9,14	1,1,2	16,5,2	148	-1
1033	2,6,3	16,23,23	0,0,4	19,9,6	91	-1
1034	7,6,5	8,5,12	1,1,4	11,10,15	159	-1
1035	1,1,1	51,52,53	7,1,4	51,38,31	106	-1
1036	5,7,2	116,152,85	7,3,2	139,117,106	94	-1
1040	2,1,4	44,45,51	6,2,2	24,26,40	179	-1
1041	5,1,2	77,101,44	3,4,1	80,73,77	81	-1
1044	0,0,1	5,14,5	0,1,0	10,4,6	103	-1
1045	0,1,0	13,4,6	0,0,0	10,7,16	83	-1
1047	61,48,73	288,198,303	36,24,25	124,182,142	393	-1
1048	40,15,28	0,4,0	34,13,18	1,2,0	363	-1
1054	5,1,3	3,3,2	2,4,2	1,2,0	88	-1
1058	9,12,7	2,0,0	5,4,2	1,1,0	383	-1
1059	0,3,0	14,17,13	1,0,0	8,11,7	332	-1
1061	2,0,1	71,101,100	0,0,0	87,86,56	91	-1
1067	1,1,0	14,33,7	0,0,0	38,16,19	1747	-1
1076	2,2,2	0,1,0	4,7,7	0,1,0	184	-1
1077	0,0,1	0,1,2	0,0,2	0,0,0	151	-1
1078	0,0,1	0,0,0	0,0,2	0,0,1	976	-1
1079	0,3,1	7,10,3	0,0,4	0,4,3	278	-1
1080	0,0,0	4,8,5	0,0,2	2,4,10	210	-1
1084	0,0,1	1,10,2	0,0,0	4,6,3	100	-1
1085	1,2,1	11,23,32	0,0,0	15,47,28	1582	-1
1101	1,0,0	0,0,0	0,0,0	0,0,1	222	-1
1103	0,2,3	1,6,5	0,0,0	7,14,5	762	-1
