ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
199	11,10,4	21,30,26	9,8,4	15,32,36	-2	-1
208	12,18,4	0,1,0	11,6,5	1,0,0	-2	-1
210	38,39,40	0,0,1	46,36,20	0,0,1	-2	-1
211	12,14,15	67,65,72	17,18,17	85,66,50	-2	-1
212	0,0,0	1,2,3	0,1,0	0,0,0	-2	-1
215	1,3,0	3,0,0	0,1,2	0,0,0	-2	-1
217	15,15,4	1,0,0	3,15,12	0,0,0	-2	-1
218	0,2,0	1,0,0	0,3,0	0,0,0	-2	-1
219	1,0,0	0,0,1	2,0,1	0,0,0	-2	-1
226	1,2,1	0,0,0	1,12,2	0,2,0	-2	-1
227	1,3,0	0,2,1	0,1,4	4,2,1	-2	-1
234	1,1,0	24,95,31	0,0,2	58,68,103	-2	-1
241	3,2,1	2,0,0	0,2,0	0,1,0	-2	-1
244	30,21,34	0,0,3	32,19,19	0,1,0	-2	-1
245	4,5,9	0,1,0	2,5,1	0,1,1	-2	-1
246	18,53,15	2,5,4	41,31,32	6,5,5	-2	-1
247	1,3,3	2,2,2	1,3,4	3,6,3	-2	-1
248	18,34,11	1,1,4	18,26,17	0,1,0	-2	-1
255	13,7,14	0,1,1	4,8,1	0,0,0	-2	-1
256	8,9,8	3,11,6	5,8,5	0,5,5	-2	-1
260	4,4,5	16,90,6	6,6,1	69,33,15	-2	-1
261	0,89,0	0,5,0	54,33,16	2,0,0	-2	-1
263	0,1,0	18,15,12	0,0,0	7,2,8	-2	-1
265	4,5,3	0,1,0	3,1,3	0,0,0	-2	-1
271	1,6,7	2,1,2	4,4,4	0,0,0	-2	-1
272	2,2,5	7,37,6	6,5,0	9,26,12	-2	-1
276	176,312,234	38,23,44	364,358,513	18,40,36	-2	-1
277	1,2,0	0,1,0	2,0,0	0,0,0	-2	-1
279	9,7,3	0,1,1	6,2,0	0,2,2	-2	-1
281	1,6,1	0,1,0	1,0,2	0,0,0	-2	-1
283	2,4,4	3,6,1	5,1,1	2,1,0	-2	-1
285	22,44,12	0,0,0	27,50,54	0,2,1	-2	-1
291	28,17,22	2,1,3	13,3,0	1,0,0	-2	-1
293	14,21,9	2,5,1	6,10,9	1,0,2	-2	-1
294	1,7,0	5,5,3	6,4,4	3,9,0	-2	-1
295	3,1,0	1,6,8	0,2,0	5,5,5	-2	-1
297	0,0,0	0,4,2	0,0,1	1,2,0	-2	-1
298	1,0,0	0,4,2	0,0,0	1,2,0	-2	-1
299	1,0,0	0,0,0	0,0,0	0,0,1	-2	-1
301	3,4,5	0,0,1	8,6,6	0,0,0	-2	-1
302	7,3,6	2,3,5	6,4,5	3,5,1	-2	-1
304	1,9,2	1,1,2	2,3,6	0,0,1	-2	-1
306	16,21,25	7,3,7	17,14,11	3,1,0	-2	-1
307	18,0,14	72,100,75	0,15,10	50,101,77	-2	-1
309	1,0,0	19,18,14	0,0,0	11,5,4	-2	-1
310	0,1,0	14,19,8	4,1,0	21,15,16	-2	-1
311	0,13,2	4,6,4	11,11,9	3,10,13	-2	-1
312	11,8,3	1,4,1	6,5,1	1,2,3	-2	-1
314	0,4,1	0,1,0	1,3,2	0,0,0	-2	-1
315	20,37,12	9,15,3	24,51,59	6,25,20	-2	-1
318	31,27,27	6,6,5	11,12,20	3,7,7	-2	-1
319	30,47,33	11,8,8	25,12,15	2,2,8	-2	-1
323	35,33,39	0,0,0	27,39,33	0,2,0	-2	-1
324	3,2,3	35,26,28	1,1,1	25,14,23	-2	-1
326	16,15,18	1,0,0	13,1,11	0,1,0	-2	-1
327	60,176,105	74,187,119	97,131,129	131,161,154	-2	-1
329	0,5,2	0,1,0	4,1,0	0,1,0	-2	-1
330	2,0,1	1,5,1	0,0,0	6,1,1	-2	-1
331	0,0,1	14,37,13	0,0,0	17,28,38	-2	-1
332	2,7,0	0,3,0	6,7,8	0,0,0	-2	-1
333	6,1,5	16,25,25	5,2,5	15,20,26	-2	-1
334	2,0,0	1,6,0	0,0,0	7,1,4	-2	-1
336	1,1,2	2,2,5	0,1,2	5,6,1	-2	-1
337	0,0,0	1,4,1	1,3,5	2,2,1	-2	-1
338	0,3,2	0,1,0	0,7,2	0,0,0	-2	-1
339	0,1,0	18,26,11	2,0,0	27,45,24	-2	-1
341	0,2,1	106,108,93	1,4,8	119,290,276	-2	-1
344	45,35,35	0,2,1	22,33,28	0,1,3	-2	-1
345	2,2,1	1,24,2	13,3,11	16,12,13	-2	-1
346	2,8,2	0,0,0	1,3,4	0,2,0	-2	-1
352	4,9,9	0,0,0	15,5,5	0,2,0	-2	-1
353	97,111,111	0,0,1	88,97,98	1,0,0	-2	-1
354	3,1,3	9,9,15	0,2,2	11,7,11	-2	-1
355	131,120,164	0,1,0	112,97,73	0,0,0	-2	-1
357	0,0,1	16,8,12	0,0,0	14,19,9	-2	-1
360	10,21,21	0,0,1	13,8,8	2,3,0	-2	-1
364	0,0,2	18,26,22	0,0,0	10,3,4	-2	-1
365	12,18,25	0,1,0	7,16,13	0,0,1	-2	-1
366	16,25,24	0,1,1	14,11,9	0,0,0	-2	-1
369	498,549,543	0,0,0	345,393,510	0,1,0	-2	-1
370	263,333,253	5,18,12	162,248,344	5,13,6	-2	-1
371	2,1,5	96,127,108	1,3,4	67,98,122	-2	-1
372	160,216,204	96,127,108	177,204,252	67,98,122	-2	-1
373	160,216,204	2,1,5	177,204,252	1,3,4	-2	-1
376	16,35,27	0,0,0	38,36,36	1,0,0	-2	-1
377	4,15,8	27,178,60	11,13,10	165,157,148	-2	-1
378	99,309,105	1,7,0	280,257,234	3,5,4	-2	-1
379	2,27,7	70,247,90	9,10,14	176,193,172	-2	-1
381	35,149,34	62,259,98	82,61,87	183,177,149	-2	-1
382	236,346,227	5,3,6	235,244,274	5,7,9	-2	-1
383	0,0,0	1,1,0	1,0,0	0,0,2	-2	-1
384	1,0,0	1,1,0	0,0,0	0,0,2	-2	-1
386	0,1,0	2,5,2	1,4,1	3,12,19	-2	-1
388	14,47,23	0,0,1	24,23,24	3,0,2	-2	-1
389	9,7,8	22,36,25	9,14,16	25,45,29	-2	-1
390	1,1,5	6,17,4	1,3,1	10,12,16	-2	-1
391	1038,805,1133	3,1,1	488,870,793	0,2,0	-2	-1
393	0,1,0	0,0,1	0,0,1	3,1,1	-2	-1
394	28,31,25	1,0,1	27,40,32	0,3,2	-2	-1
400	13,23,15	1,0,1	10,10,5	0,1,2	-2	-1
401	1,3,0	10,19,19	0,1,0	21,8,8	-2	-1
402	1,1,0	7,11,1	5,0,2	13,5,6	-2	-1
405	0,0,1	6,4,4	0,2,0	5,7,3	-2	-1
417	22,44,27	14,8,5	42,38,33	3,4,4	-2	-1
418	18,39,17	1,2,2	31,27,35	0,0,2	-2	-1
419	14,21,3	0,2,1	23,21,18	2,0,1	-2	-1
420	0,0,0	57,103,77	0,1,0	81,96,91	-2	-1
422	6,15,5	3,3,1	0,18,12	0,9,2	-2	-1
423	101,111,145	0,0,0	37,251,235	0,0,1	-2	-1
425	2,14,26	7,1,2	8,7,1	4,2,0	-2	-1
426	1,9,3	25,27,8	5,3,3	15,10,18	-2	-1
430	1,4,5	11,1,5	2,2,1	13,10,3	-2	-1
431	0,3,3	11,1,5	8,0,3	13,10,3	-2	-1
432	0,3,3	1,4,5	8,0,3	2,2,1	-2	-1
434	0,3,1	15,20,10	5,2,3	28,27,21	-2	-1
435	0,1,1	1,2,2	0,0,0	0,3,0	-2	-1
446	2,0,1	0,0,0	0,0,0	0,0,1	-2	-1
447	33,37,43	17,24,22	18,24,33	7,29,17	-2	-1
448	0,1,0	0,0,0	0,0,0	0,0,2	-2	-1
451	24,24,9	0,0,0	19,29,22	0,3,0	-2	-1
452	64,62,76	32,43,36	35,27,26	19,23,23	-2	-1
459	44,73,38	0,0,2	54,74,67	0,0,0	-2	-1
460	0,5,3	0,3,0	2,1,0	0,1,0	-2	-1
464	93,74,97	3,1,0	38,40,41	1,1,1	-2	-1
465	2,0,0	0,1,0	0,0,1	0,0,0	-2	-1
467	4,3,2	2,0,0	0,0,0	0,0,1	-2	-1
468	0,1,0	0,3,1	0,0,0	0,0,1	-2	-1
469	0,1,1	5,10,4	3,3,1	8,10,8	-2	-1
470	2,1,0	0,2,0	0,6,8	1,0,4	-2	-1
473	0,1,5	306,222,291	0,2,4	225,292,225	-2	-1
479	0,0,2	195,275,208	1,3,0	171,137,179	-2	-1
480	0,0,0	195,275,208	0,0,1	171,137,179	-2	-1
481	0,0,0	0,0,2	0,0,1	1,3,0	-2	-1
488	0,0,0	2,4,0	0,1,1	3,4,2	-2	-1
490	1,2,5	0,1,0	2,2,0	0,0,0	-2	-1
494	242,154,159	82,44,55	110,151,152	20,55,43	-2	-1
495	17,14,30	97,33,63	16,5,6	34,37,24	-2	-1
496	4,8,6	3,13,3	9,9,10	0,4,4	-2	-1
500	47,55,33	57,69,42	25,5,15	26,12,62	-2	-1
501	52,52,39	6,5,4	20,6,14	1,2,3	-2	-1
508	4,7,3	15,14,6	1,7,6	4,12,5	-2	-1
510	37,38,33	54,101,39	24,6,14	51,23,11	-2	-1
513	9,18,13	0,0,1	12,4,4	3,0,0	-2	-1
520	14,19,11	31,32,22	20,20,26	30,45,24	-2	-1
524	15,36,16	29,54,21	35,26,22	64,80,62	-2	-1
527	1,8,5	0,0,3	3,5,4	0,0,0	-2	-1
528	0,15,3	0,0,0	3,3,7	0,1,0	-2	-1
530	11,16,9	0,2,0	22,19,13	3,2,4	-2	-1
532	0,0,0	16,21,13	0,0,1	26,32,31	-2	-1
536	3,0,4	1,1,1	3,4,3	1,0,0	-2	-1
537	15,33,30	3,12,6	35,25,21	4,6,3	-2	-1
539	7,21,11	2,4,0	7,12,9	5,0,0	-2	-1
541	2,7,2	0,4,2	12,22,14	6,3,1	-2	-1
542	0,6,0	3,13,6	0,3,3	19,28,30	-2	-1
544	1,8,2	0,1,1	1,7,5	0,2,2	-2	-1
545	2,10,2	2,2,2	0,4,3	5,1,1	-2	-1
547	4,7,2	0,0,0	4,7,4	0,2,0	-2	-1
548	0,0,0	5,7,7	1,1,0	2,10,7	-2	-1
552	0,3,0	11,8,4	1,0,0	1,9,11	-2	-1
553	1,7,1	68,59,65	2,5,1	30,51,36	-2	-1
554	12,12,5	68,59,65	2,14,12	30,51,36	-2	-1
555	0,0,0	3,2,5	0,1,0	0,0,5	-2	-1
556	0,0,0	123,66,97	0,1,0	54,114,78	-2	-1
557	3,2,5	123,66,97	0,0,5	54,114,78	-2	-1
558	3,7,1	2,0,0	1,4,3	0,2,0	-2	-1
561	8,0,9	89,87,149	3,13,7	52,143,125	-2	-1
